date,title,href,author,view,up,down,page
2026.01.22 09:40,10% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=410881736&page=4,퓨쳐메디신 소식,2,0,0,4
2026.01.22 09:39,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=410881307&page=4,퓨쳐메디신 소식,1,0,0,4
2026.01.20 13:22,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=410689554&page=4,퓨쳐메디신 소식,2,0,1,4
2026.01.20 10:04,10% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=410661909&page=4,퓨쳐메디신 소식,1,0,1,4
2026.01.20 09:59,5% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=410660861&page=4,퓨쳐메디신 소식,1,0,0,4
2026.01.19 21:54,주금 납입 연기로 시총 100억 증발,https://finance.naver.com/item/board_read.naver?code=341170&nid=410636159&page=4,혹성탈출,140,1,5,4
2026.01.16 09:00,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=410432183&page=4,퓨쳐메디신 소식,9,0,2,4
2026.01.16 09:00,하한가를 기록했어요 📉,https://finance.naver.com/item/board_read.naver?code=341170&nid=410432182&page=4,퓨쳐메디신 소식,7,0,2,4
2026.01.15 11:55,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=410366593&page=4,퓨쳐메디신 소식,3,0,2,4
2026.01.14 19:56,한미약품  MASH 2b상 완료,https://finance.naver.com/item/board_read.naver?code=341170&nid=410315414&page=4,혹성탈출,146,5,5,4
2026.01.09 15:10,10% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=410017225&page=4,퓨쳐메디신 소식,9,0,0,4
2026.01.09 11:51,주금납입일이 왜 밀렸나요? [ 1 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=409993120&page=5,stamford,292,3,1,5
2026.01.09 09:44,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=409973678&page=5,퓨쳐메디신 소식,4,0,0,5
2026.01.08 14:28,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=409923167&page=5,퓨쳐메디신 소식,3,0,0,5
2026.01.07 15:18,앞으로,https://finance.naver.com/item/board_read.naver?code=341170&nid=409841923&page=5,어려운주식이야,253,10,2,5
2026.01.07 09:01,상한가를 기록했어요 📈,https://finance.naver.com/item/board_read.naver?code=341170&nid=409784589&page=5,퓨쳐메디신 소식,13,0,1,5
